algorithm,hierarchy_method,space_id,embeddings,reduction,reduction_dim,umap_seed,precision,recall,f1-score,f0.5-score,level_macro_f1,level_upper_macro_f1,level_lower_macro_f1,level_weighted_f1,level_f1_depth_1,level_f1_depth_2,level_f1_depth_3,level_f1_depth_4,level_f1_depth_5,level_f1_depth_6,lca_similarity_spearman,tree_distance_spearman,dendrogram_purity,ari,silhouette,calinski_harabasz,davies_bouldin,dbcv,twonn_raw,twonn_pca,twonn_umap,twonn_space,n_pred_clusters,n_noise,n_hierarchy_topics,min_cluster_size,davies_bouldin_inv,embedding_family
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_50__seed_0,jina_embeddings_v5_text_small_matching,umap,50,0,0.6893708980310549,0.8664118297957952,0.7678181412970805,0.7187442628970074,0.5993602872995772,0.4176270004134536,0.6902269307426392,0.5218013324468719,0.37742386981532594,0.45783013101158115,0.741254243344649,0.7249980929132657,0.7232268152840704,0.5714285714285715,0.15588520037068915,0.16839348715359506,0.7489997018636794,0.7606945326524838,0.7435847520828247,5160.078256030649,0.36720445063997614,0.4961686658974942,12.321332694079228,8.34827170292659,2.970443613699885,2.970443613699885,33,71,33,7,-0.36720445063997614,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_50__seed_1,jina_embeddings_v5_text_small_matching,umap,50,1,0.7362101966243257,0.8512222110451665,0.7895498017261489,0.7566571883327073,0.6126604393896373,0.4340529221588518,0.7019641980050301,0.5299035146057126,0.39464004512656586,0.4734657991911377,0.7324276432368576,0.7406500533154298,0.7633505240392614,0.5714285714285715,0.24966760406808094,0.2938592849080018,0.7834094039886815,0.7833396950773626,0.7265046834945679,4144.676612689436,0.39634409821803185,0.47245081732699956,12.321332694079228,8.34827170292659,2.9671761803641914,2.9671761803641914,32,79,32,7,-0.39634409821803185,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_50__seed_2,jina_embeddings_v5_text_small_matching,umap,50,2,0.7137103684661525,0.837843275324414,0.7708111609828329,0.7355044947987497,0.5971194949492522,0.4164236927342148,0.6874673960567709,0.5197150958117696,0.37122328136989785,0.4616241040985318,0.7122575923893157,0.7222157023823494,0.7439677180268468,0.5714285714285715,0.19454955582484698,0.2107613482928051,0.771575273920759,0.7639990494733294,0.7291750907897949,4356.526056142998,0.3901380328995985,0.42382316798522235,12.321332694079228,8.34827170292659,3.198072022821386,3.198072022821386,33,84,33,7,-0.3901380328995985,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_50__seed_3,jina_embeddings_v5_text_small_matching,umap,50,3,0.7806810678237902,0.8325118197364451,0.8057638009930874,0.790524405387334,0.6224429500232623,0.42668058044508694,0.72032413481235,0.5286082980903732,0.38039375032768835,0.4729674105624855,0.7629862656333921,0.7750113173381621,0.7718703848492745,0.5714285714285715,0.19979373586716087,0.22869330008437286,0.7795738673428423,0.800253761353276,0.7328852415084839,4590.235217855578,0.3773385080102767,0.5135499815775311,12.321332694079228,8.34827170292659,3.1821564409009575,3.1821564409009575,33,91,33,7,-0.3773385080102767,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_50__seed_4,jina_embeddings_v5_text_small_matching,umap,50,4,0.7684392730070199,0.8038426717634041,0.7857423795476892,0.7752682538758562,0.612036376741187,0.38401396290831497,0.726047583657623,0.5158437030148361,0.3527675593749713,0.41526036644165865,0.785563751317176,0.795242894577706,0.7519551173070385,0.5714285714285715,0.14384806565667635,0.1487757560164512,0.7641301498377799,0.7797225716724026,0.7544317245483398,4374.6993339780565,0.372771469142179,0.5546783996434949,12.321332694079228,8.34827170292659,3.0736846322385665,3.0736846322385665,33,115,33,7,-0.372771469142179,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_50__seed_42,jina_embeddings_v5_text_small_matching,umap,50,42,0.7061103323163189,0.8613821547128055,0.7760558274424506,0.7325189481428254,0.6131752023133017,0.4216229067236452,0.7089513501081299,0.5244160391019931,0.37276092842446723,0.4704848850228232,0.7474435371146914,0.7597466462095284,0.7571866456797283,0.5714285714285715,0.14100188953809198,0.16263472399063286,0.7724369774079513,0.7692786285620972,0.7378628849983215,4802.1283618564,0.36814393829292114,0.4492840336583275,12.321332694079228,8.34827170292659,3.3292577344638317,3.3292577344638317,33,68,33,7,-0.36814393829292114,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__raw_1024,jina_embeddings_v3,raw,1024,raw,0.73694954797317,0.5083995573885927,0.6017024822906125,0.6761565836298933,0.5014128218470714,0.4301103180343425,0.5370640737534357,0.499072253292967,0.365629884894131,0.49459075117455403,0.5541367941807526,0.5261309703437491,0.4965599590606698,0.5714285714285715,0.13267306896603298,0.14553138060085613,0.5643399614376081,0.5928171111378775,0.25208109617233276,25.235323254829133,1.5665958483206197,0.07439867725069739,9.319099453017616,,,6.850094695454759,22,387,22,7,-1.5665958483206197,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_5__seed_0,jina_embeddings_v3,umap,5,0,0.713302752293578,0.8759682124534756,0.7863108943970383,0.7408163612543174,0.6260871505050198,0.4503841043788343,0.7139386735681126,0.529138584923067,0.36187462922681435,0.5388935795308543,0.7800845122175272,0.7556585979251808,0.7485830127011708,0.5714285714285715,0.20407573905390444,0.17281522888701312,0.7713598355152357,0.7798240684754854,0.779487133026123,9736.837175913417,0.2861470514314815,0.5032332630839302,9.319099453017616,6.850094695454759,2.7632039975121954,2.7632039975121954,34,55,34,7,-0.2861470514314815,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_5__seed_1,jina_embeddings_v3,umap,5,1,0.6815702542828609,0.8924655467256816,0.7728896245317537,0.7153800254801723,0.624312824011525,0.45038523817692383,0.7112766169288256,0.5278145397571781,0.3570567968039907,0.5437136795498569,0.7756305273501474,0.7519253208868145,0.7461220480497687,0.5714285714285715,0.14516162283068232,0.1719213956075063,0.7627126422454701,0.7657913669289772,0.7708800435066223,9397.941756484932,0.2985783963709114,0.47037597652562535,9.319099453017616,6.850094695454759,2.8437843902775177,2.8437843902775177,33,41,33,7,-0.2985783963709114,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_5__seed_2,jina_embeddings_v3,umap,5,2,0.7340014064697609,0.8399557388592697,0.7834123000422198,0.752998466949229,0.6221854246150111,0.4560770289425463,0.7052396224512436,0.5274252323123754,0.35461143723733474,0.5575426206477578,0.7464177327033152,0.7564292779426312,0.7466829077304563,0.5714285714285715,0.14902228442712082,0.09103178996828093,0.7746427890474603,0.777052580685836,0.7797979712486267,10644.807441809797,0.31276748606659144,0.4774477666694462,9.319099453017616,6.850094695454759,2.782166160296428,2.782166160296428,35,53,35,7,-0.31276748606659144,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_5__seed_3,jina_embeddings_v3,umap,5,3,0.7013382482570719,0.8803943265265064,0.7807314897413025,0.7310757304910036,0.6417536574207499,0.4918686736897602,0.7166961492862447,0.5500192470011905,0.4260945629585434,0.557642784420977,0.7771142077711422,0.7624906344887417,0.7557511834565235,0.5714285714285715,0.18498881282133678,0.212663066707631,0.7630912269981358,0.7740077686466408,0.7916215658187866,11126.261996471618,0.26470645466478154,0.4821143675438883,9.319099453017616,6.850094695454759,2.889051266409261,2.889051266409261,33,63,33,7,-0.26470645466478154,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_5__seed_4,jina_embeddings_v3,umap,5,4,0.7323684430686856,0.880595513529826,0.7996711427788435,0.7578827073918237,0.6271537036030079,0.427664472489352,0.7268983191598359,0.5172153201609434,0.31316745907744337,0.5421614859012607,0.7923919567827132,0.7630680220177588,0.7807047264102999,0.5714285714285715,0.18627290511020791,0.11720372688138404,0.7861361805885106,0.7936492950974783,0.777240514755249,11890.794355022901,0.29382835055906376,0.44820255293242145,9.319099453017616,6.850094695454759,2.8868128082892994,2.8868128082892994,34,63,34,7,-0.29382835055906376,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_5__seed_42,jina_embeddings_v3,umap,5,42,0.7157528573794931,0.8693290413439292,0.7851010674540086,0.7419681645689167,0.6347048449422176,0.466976418166419,0.7185690583301169,0.5367604524609969,0.38071489333311087,0.5532379429997271,0.7867172815390853,0.7626744461089648,0.7534559342438458,0.5714285714285715,0.18616048051001471,0.2034783682752201,0.7666968470286661,0.7786108258269819,0.7820760607719421,9386.930215134604,0.2920097401769302,0.5961466214082576,9.319099453017616,6.850094695454759,2.6280889000158276,2.6280889000158276,33,65,33,7,-0.2920097401769302,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_10__seed_0,jina_embeddings_v3,umap,10,0,0.73732562095951,0.8719444723870838,0.799004470664147,0.7608180461687,0.6307408944459076,0.4502834090777196,0.7209696371300016,0.5262483249423178,0.3417328330861181,0.558833985069321,0.7805375207609846,0.7562386248736097,0.7756738314568407,0.5714285714285715,0.168967441213981,0.05335561420917499,0.7874515672583218,0.7930095676184659,0.7782098650932312,10976.834914699968,0.3182637004252289,0.5198623323217562,9.319099453017616,6.850094695454759,2.9442083609452476,2.9442083609452476,34,59,34,7,-0.3182637004252289,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_10__seed_1,jina_embeddings_v3,umap,10,1,0.7265488927593929,0.8811990745397847,0.7964360396399673,0.7529783905516684,0.6351827366143076,0.4462423149049797,0.7296529474689716,0.5256604331520843,0.3350103839046752,0.5574742459052842,0.800029113140944,0.7919259489732421,0.7552281563331287,0.5714285714285715,0.11678182093251702,0.1073892593294318,0.7628270728419173,0.7902921594953467,0.7956621050834656,10041.347118453174,0.28207855429955486,0.5499756427594275,9.319099453017616,6.850094695454759,3.1168001058797037,3.1168001058797037,32,79,32,7,-0.28207855429955486,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_10__seed_2,jina_embeddings_v3,umap,10,2,0.7155393658415432,0.869429634845589,0.7850136239782017,0.7417992687574025,0.6361625891185833,0.4513019822892845,0.7285928925332327,0.5270362901917374,0.3380905401966867,0.5645134243818822,0.7985342506730482,0.7748728830524081,0.769535864978903,0.5714285714285715,0.1823888459552123,0.12370613115708416,0.7665661066299855,0.7785194909097896,0.7907751798629761,9150.679229071313,0.27480845301756496,0.4704019300185644,9.319099453017616,6.850094695454759,3.2437362303878197,3.2437362303878197,34,69,34,7,-0.27480845301756496,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_10__seed_3,jina_embeddings_v3,umap,10,3,0.7526315789473684,0.863092244241022,0.8040860315824001,0.7724023694207882,0.6312771181556166,0.43139395830063587,0.7312186980831069,0.5191687642381866,0.316189503096524,0.5465984135047478,0.7953283553513306,0.7695087892229341,0.7886090763295912,0.5714285714285715,0.16050677820463174,0.09074136289936004,0.7977551118890399,0.7983275407011333,0.7800073623657227,10717.229462657882,0.30183229645757315,0.46433780291430726,9.319099453017616,6.850094695454759,3.033682966467776,3.033682966467776,36,61,36,7,-0.30183229645757315,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_10__seed_4,jina_embeddings_v3,umap,10,4,0.7936927580020773,0.8455889749522181,0.8188194038573934,0.8035560653857184,0.6415019786525268,0.45603363007930936,0.7342361529391355,0.5369984241382604,0.38267590218151504,0.5293913579771037,0.7781258674703572,0.7837100213219617,0.8036801515356515,0.5714285714285715,0.19522903194962227,0.14697252757793328,0.8022019005916619,0.8136821359724312,0.7763908505439758,10201.85084947271,0.3155916210759877,0.43782280350967234,9.319099453017616,6.850094695454759,3.208200696912509,3.208200696912509,37,71,37,7,-0.3155916210759877,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_10__seed_42,jina_embeddings_v3,umap,10,42,0.708680725846003,0.8721456593904033,0.7819616685456595,0.7362807208247703,0.633913993004639,0.4620042083854914,0.7198688853142128,0.5355213385413662,0.3783799914206315,0.5456284253503513,0.7900700377690587,0.7627038895859473,0.7552730424732736,0.5714285714285715,0.19229731534778996,0.17519776090356093,0.7823819615768692,0.7753363044526355,0.7808839678764343,9373.27695496075,0.3057165689898686,0.5018567948930736,9.319099453017616,6.850094695454759,3.2154364757122544,3.2154364757122544,33,53,33,7,-0.3057165689898686,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_15__seed_0,jina_embeddings_v3,umap,15,0,0.7165766650302733,0.8809978875364651,0.7903262193746334,0.7443607744479764,0.6364782220341406,0.4555841620459744,0.7269252520282238,0.5361392852726893,0.3829334342442912,0.5282348898476575,0.7975664947879958,0.7728463676061929,0.7658595742901351,0.5714285714285715,0.18161350915600352,0.22131833849216118,0.7736631430752305,0.783957910708467,0.7983234524726868,9623.691256312233,0.29126587273563453,0.46965061343468,9.319099453017616,6.850094695454759,3.2227854130512124,3.2227854130512124,33,63,33,7,-0.29126587273563453,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_15__seed_1,jina_embeddings_v3,umap,15,1,0.773037875829754,0.796599939643899,0.7846420609363388,0.7776381169354047,0.6362474121968817,0.4770492810688922,0.7158464777608765,0.5466577301549637,0.4259244116636957,0.5281741504740888,0.7504282356690435,0.7732259170380528,0.7683031869078379,0.5714285714285715,0.21849934435653875,0.13780103235363822,0.7658925241341493,0.7786369938490474,0.8001968264579773,11676.320325226417,0.308936646726095,0.5416229154663192,9.319099453017616,6.850094695454759,2.9844063361531816,2.9844063361531816,37,95,37,7,-0.308936646726095,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_15__seed_2,jina_embeddings_v3,umap,15,2,0.7209082308420057,0.843174730912383,0.7772626112759644,0.7424400786550691,0.6164669027646669,0.44840472596402514,0.7004979911649878,0.5252708485780514,0.3554701936321996,0.5413392582958507,0.7343655130540377,0.7522473052674395,0.7439505749099022,0.5714285714285715,0.1490896549521919,0.09519616605037988,0.7716223640074305,0.7706538313404718,0.777881920337677,10167.67007502613,0.3202935473490187,0.5316219170118244,9.319099453017616,6.850094695454759,2.8530991420910734,2.8530991420910734,34,60,34,7,-0.3202935473490187,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_15__seed_3,jina_embeddings_v3,umap,15,3,0.7256518082422203,0.8679207323206921,0.7904356190737941,0.7502478217770125,0.6354718846074047,0.4661984169499845,0.7201086184361147,0.5336232781459908,0.363728405998861,0.5686684279011079,0.7889296187683285,0.7638458824912789,0.7562304010562799,0.5714285714285715,0.19710343433895516,0.11440656766186494,0.7739493299729018,0.7841517256679076,0.7915273904800415,10304.007491491286,0.2917558342531534,0.6217695684110286,9.319099453017616,6.850094695454759,3.1726320685288805,3.1726320685288805,33,73,33,7,-0.2917558342531534,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_15__seed_4,jina_embeddings_v3,umap,15,4,0.7215074292354943,0.8743587164269189,0.7906130616700018,0.7476474737222384,0.6417398015900218,0.4675077285620626,0.7288558381040013,0.533421235469189,0.35428496940762405,0.5807304877165012,0.790849430870194,0.7970956990953817,0.7560496510218582,0.5714285714285715,0.17552426843110344,0.08319901817016326,0.7759037279089416,0.7842958761130459,0.7702184319496155,8927.987980858108,0.32578708157547803,0.49618317190197847,9.319099453017616,6.850094695454759,3.0190512031104926,3.0190512031104926,33,59,33,7,-0.32578708157547803,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_15__seed_42,jina_embeddings_v3,umap,15,42,0.5159046283309958,0.9250578412634544,0.6623928545703378,0.5659703844118119,0.5884340663331787,0.4698784026012536,0.6477118981991413,0.5272295213624277,0.38320836468360014,0.556548440518907,0.7040765597812579,0.6757405398297006,0.639601921757035,0.5714285714285715,0.1925705219047432,0.10964401809356387,0.6951612151207127,0.6503960794788223,0.7023718953132629,4107.281469934988,0.36456234783684804,0.5147323819640816,9.319099453017616,6.850094695454759,3.1175788195901677,3.1175788195901677,29,28,29,7,-0.36456234783684804,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_30__seed_0,jina_embeddings_v3,umap,30,0,0.7157956058588548,0.8652047077758777,0.7834403607050143,0.7414016033100594,0.6248876941390246,0.46713588106321263,0.7037636006769304,0.5335170903693144,0.3758200805355205,0.5584516815909047,0.7601880297590405,0.7341782178217823,0.7492595836983272,0.5714285714285715,0.20540340550716096,0.17816224997901245,0.7723418521055874,0.7769146166342161,0.7570693492889404,9086.82242731291,0.31140625682760487,0.6089110784562912,9.319099453017616,6.850094695454759,3.148718856700967,3.148718856700967,35,56,35,7,-0.31140625682760487,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_30__seed_1,jina_embeddings_v3,umap,30,1,0.6607466473359913,0.9169097676290112,0.7680316818335019,0.6998510465134135,0.6331910973326281,0.45988857188191373,0.7198423600579853,0.5258488014410896,0.3289198606271777,0.5908572831366498,0.7963054710170572,0.7733947378354913,0.738240659950821,0.5714285714285715,0.12491390990195742,0.10575920133781028,0.7594641153537253,0.7605942897004215,0.7612183094024658,7059.508110705489,0.3167919986658289,0.45372802654656524,9.319099453017616,6.850094695454759,2.9809886548261852,2.9809886548261852,31,38,31,7,-0.3167919986658289,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_30__seed_2,jina_embeddings_v3,umap,30,2,0.6973496270433265,0.8840156925862589,0.7796655281018499,0.728098228636763,0.6342393267558225,0.45761630543985193,0.7225508374138078,0.5255568389924121,0.32775188748141415,0.5874807233982897,0.7969681730009339,0.7786429365962181,0.7431636686295071,0.5714285714285715,0.16586009584134934,0.08850588832971418,0.7689067486022457,0.7728788484593598,0.7829158306121826,8736.669195018956,0.29863464813961227,0.5264991299072795,9.319099453017616,6.850094695454759,3.0667009433682475,3.0667009433682475,32,58,32,7,-0.29863464813961227,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_30__seed_3,jina_embeddings_v3,umap,30,3,0.7312872975277067,0.8628910572377024,0.7916570532047437,0.7542955628638258,0.6431828287344169,0.45755826239130193,0.7359951119059743,0.538024499108304,0.38351099834144137,0.5316055264411624,0.8097355135257328,0.7853884964682138,0.7774278662013789,0.5714285714285715,0.21982798516051463,0.17072387541243078,0.7851724495259528,0.7854494978808294,0.801690399646759,12063.098458845905,0.2988463641122988,0.5865326071026441,9.319099453017616,6.850094695454759,3.1019832231171507,3.1019832231171507,34,62,34,7,-0.2988463641122988,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_30__seed_4,jina_embeddings_v3,umap,30,4,0.5190526965598519,0.9303892968514234,0.6663544668587896,0.5694004949702649,0.5916056445097735,0.46921150121484734,0.6528027161572366,0.5271547660057803,0.37938444804663374,0.5590385543830609,0.7115647952197187,0.6834842746583237,0.6447332233223322,0.5714285714285715,0.18346244850718132,0.09562979460013359,0.7009432261339813,0.6544999464505451,0.7106308341026306,3762.7397722653377,0.3579322020223332,0.5285252186335168,9.319099453017616,6.850094695454759,3.237802978119329,3.237802978119329,29,31,29,7,-0.3579322020223332,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_30__seed_42,jina_embeddings_v3,umap,30,42,0.7370295944464742,0.8116889648928679,0.772559720427019,0.750842126812201,0.6228761171048595,0.465776729021453,0.7014258111465627,0.5289784233011785,0.35526374658851956,0.5762897114543865,0.7472106390172434,0.7489940447448896,0.7380699893955462,0.5714285714285715,0.1397088555506552,0.080901163894579,0.7742091515113468,0.7660043548332981,0.7841633558273315,9529.671700632623,0.3109496951927713,0.5316533779225086,9.319099453017616,6.850094695454759,3.0467819751107057,3.0467819751107057,34,79,34,7,-0.3109496951927713,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_50__seed_0,jina_embeddings_v3,umap,50,0,0.681300191204589,0.8960869127854341,0.7740702120264163,0.7156054690638004,0.6319939046976849,0.4656520761294146,0.71516481898182,0.5324795170195535,0.3621082963140833,0.569195855944746,0.784720465469264,0.7567943174799259,0.7477159215495189,0.5714285714285715,0.22452950220329934,0.17539041493574076,0.7613410289536761,0.7669948381382272,0.7833983302116394,8439.68063795037,0.29127021641348627,0.5074658478158709,9.319099453017616,6.850094695454759,3.1203174233776343,3.1203174233776343,32,42,32,7,-0.29127021641348627,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_50__seed_1,jina_embeddings_v3,umap,50,1,0.674212228322178,0.9018207423800423,0.7715810310697995,0.7100540163791601,0.6409534016241999,0.47956921621086124,0.7216454943308691,0.5371000516210028,0.36603778157451494,0.5931006508472075,0.7966500356379187,0.7776974860228959,0.7408058842340901,0.5714285714285715,0.1272171348338634,0.13754172323956154,0.7597861418899842,0.7643741071371947,0.7677633762359619,9053.335215716248,0.3084641872291683,0.5126972403231468,9.319099453017616,6.850094695454759,2.99446198467982,2.99446198467982,31,43,31,7,-0.3084641872291683,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_50__seed_2,jina_embeddings_v3,umap,50,2,0.6842145476772616,0.9008148073634443,0.7777150549307394,0.7187806013516768,0.6418565012856587,0.48395666308060015,0.720806420388188,0.5394612335221056,0.37466132044628664,0.5932520057149137,0.7916025893208397,0.7794151332366192,0.7407793875667216,0.5714285714285715,0.20121069288396176,0.19456701587539366,0.7600371632819168,0.7707507441239752,0.784178614616394,8539.323974011679,0.2907517111006117,0.5406064364875791,9.319099453017616,6.850094695454759,2.9066736627330854,2.9066736627330854,31,49,31,7,-0.2907517111006117,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_50__seed_3,jina_embeddings_v3,umap,50,3,0.7006598179236616,0.8438788854240016,0.7656292780870676,0.7252779554925388,0.6308296440206401,0.4581396289526648,0.7171746515546279,0.5294932585914124,0.352886573732807,0.5633926841725225,0.775240653682561,0.7812262832035151,0.7408030979038639,0.5714285714285715,0.1732963374604004,0.08865508968752389,0.7618519891176978,0.7585786299963089,0.7824559211730957,8624.266377229469,0.32257262967052736,0.49341592645520244,9.319099453017616,6.850094695454759,3.0293742712799197,3.0293742712799197,32,55,32,7,-0.32257262967052736,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_50__seed_4,jina_embeddings_v3,umap,50,4,0.7114548090865153,0.8884418066592898,0.7901588011630508,0.7409768948101416,0.6532682133612472,0.47843664505235,0.7406839975156958,0.5422376793044846,0.37901334271019693,0.5778599473945031,0.8250229315721886,0.8024168236032644,0.7638676634587586,0.5714285714285715,0.2156912606430395,0.19336424264647423,0.776416089854622,0.7837395225146421,0.786226212978363,9574.063377942663,0.30602177650465084,0.5494446171543476,9.319099453017616,6.850094695454759,2.9063410968254706,2.9063410968254706,33,60,33,7,-0.30602177650465084,jina
hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_50__seed_42,jina_embeddings_v3,umap,50,42,0.6834593426940287,0.8911578312041042,0.7736104440466315,0.7168751719561735,0.636774510393837,0.4631664295549044,0.7235785508133034,0.5268409098637697,0.32773806315945203,0.5985947959503568,0.7992257231960426,0.7803291236127057,0.7433307850158934,0.5714285714285715,0.18878607638850034,0.10180677855869971,0.7662199861882103,0.7665480968168991,0.797555148601532,9029.010914958277,0.2859193321262052,0.5901220910727972,9.319099453017616,6.850094695454759,3.0968436007090925,3.0968436007090925,31,48,31,7,-0.2859193321262052,jina
hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__raw_300,tfidf_svd,raw,300,raw,0.4890459363957597,0.0696107031485766,0.12187389926030293,0.22178065508621245,0.28199794781105897,0.3036950696832125,0.27114938687498225,0.42917356977509985,0.34488771691051373,0.2625024224559113,0.18578544346145268,0.1697259909550412,0.1576575416548634,0.5714285714285715,0.13574711984375087,0.13023990398852636,0.1954937537183654,0.115985974999872,0.15254694899806276,7.466091757760714,2.493447184452603,0.038432695100676394,5.8840467871612985,,,5.8840467871612985,8,722,8,8,-2.493447184452603,tfidf
hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_5__seed_0,tfidf_svd,umap,5,0,0.7069477719214183,0.7420782617442914,0.7240871613663132,0.7137052301619551,0.5831806519001834,0.4144106680006701,0.66756564384994,0.5141153685379697,0.3581802803286612,0.470641055672679,0.7129318251299296,0.6988238186959551,0.6870783601453037,0.5714285714285715,0.1660778395600682,0.13101171736451028,0.7112534915238369,0.7163216195278367,0.7399490475654602,2287.3864584331304,0.353359365146015,0.45616071858294366,5.8840467871612985,4.828226358463545,2.5966471233405106,2.5966471233405106,34,101,34,8,-0.353359365146015,tfidf
hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_5__seed_1,tfidf_svd,umap,5,1,0.6805002315886984,0.7389598631928378,0.7085262345679012,0.6914402966811619,0.572733248140064,0.38579078558862034,0.6662044794157858,0.5003008391921772,0.3165602100845154,0.45502136109272523,0.7158351409978307,0.6948184414524684,0.6827357637842724,0.5714285714285715,0.15169623414342343,0.09654518571549378,0.7124387523901115,0.7001831686282823,0.7567946314811707,2999.666874514615,0.331098623680542,0.37608684891550836,5.8840467871612985,4.828226358463545,2.3589540507254725,2.3589540507254725,34,98,34,8,-0.331098623680542,tfidf
hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_5__seed_2,tfidf_svd,umap,5,2,0.7290026900468267,0.7360426516447037,0.732505756331965,0.7303998881990058,0.5871907757324849,0.39296529035604566,0.6843035184207045,0.5057264869097189,0.32297278371691335,0.4629577969951779,0.7425838058866644,0.7177512833250539,0.705450413042528,0.5714285714285715,0.12789382018554316,0.15236285305641734,0.7151824558929469,0.7251239819046074,0.7630718946456909,3261.73705029754,0.3392694408307401,0.35775831010826864,5.8840467871612985,4.828226358463545,2.5887703875916155,2.5887703875916155,34,111,34,8,-0.3392694408307401,tfidf
hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_5__seed_3,tfidf_svd,umap,5,3,0.7320287147212116,0.7488180263554974,0.7403281949278966,0.7353260762194519,0.598622823451402,0.398459202474301,0.6987046339399526,0.5245567069959247,0.3362117433361685,0.46070666161243345,0.7490745334503683,0.7267146832542151,0.7190293190552268,0.6,0.1115150740006652,0.09413260447346479,0.7248915557142221,0.733114408024695,0.7569386959075928,3165.048407063152,0.34287037334588993,0.35656861336954176,5.8840467871612985,4.828226358463545,2.6777768935717505,2.6777768935717505,33,110,33,8,-0.34287037334588993,tfidf
hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_5__seed_4,tfidf_svd,umap,5,4,0.7139477575160177,0.7285987325218791,0.7211988449666434,0.7168306248886601,0.5849111228345237,0.3928509623239069,0.6809412030898322,0.5051340208295099,0.3227795029625056,0.4629224216853083,0.7365849875930521,0.7114255983350677,0.7043256550026376,0.5714285714285715,0.12876607247404226,0.14897920069822967,0.7205163675786356,0.7134629350353464,0.7639216780662537,2736.262247287929,0.33976007491822446,0.40129286302270717,5.8840467871612985,4.828226358463545,2.7656412252983738,2.7656412252983738,34,107,34,8,-0.33976007491822446,tfidf
hdbscan,agglomerative_medoid_average_cosine,tfidf_svd__umap_5__seed_42,tfidf_svd,umap,5,42,0.7115403470928522,0.7300070415451162,0.7206554121151936,0.7151585627845557,0.594572082995835,0.42564035829337576,0.6790379453470646,0.5199005432135103,0.3675300090349783,0.4837507075517733,0.7298062935456704,0.7130363375076987,0.7018805789063177,0.5714285714285715,0.16609336655270537,0.1258340631986831,0.72667194781727,0.7128834926530879,0.7243042588233948,2096.2611308433648,0.3945400052202937,0.46303777892471976,5.8840467871612985,4.828226358463545,2.8195950251778035,2.8195950251778035,34,108,34,8,-0.3945400052202937,tfidf
