selection_criterion,selection_metric,selection_direction,algorithm,hierarchy_method,space_id,embeddings,reduction,reduction_dim,umap_seed,precision,recall,f1-score,f0.5-score,level_macro_f1,level_upper_macro_f1,level_lower_macro_f1,level_weighted_f1,level_f1_depth_1,level_f1_depth_2,level_f1_depth_3,level_f1_depth_4,level_f1_depth_5,level_f1_depth_6,lca_similarity_spearman,tree_distance_spearman,dendrogram_purity,ari,silhouette,calinski_harabasz,davies_bouldin,dbcv,twonn_raw,twonn_pca,twonn_umap,twonn_space,n_pred_clusters,n_noise,n_hierarchy_topics,min_cluster_size,davies_bouldin_inv,embedding_family
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_10__seed_1,jina_embeddings_v3,umap,10,1,0.8578599133013918,0.7564631324816417,0.8039771208638478,0.8354627263637372,0.6315104107928916,0.432608829840669,0.7309612012690028,0.5260418472113944,0.35267715099038255,0.5125405086909555,0.7696142744686433,0.7752583378226161,0.8075436213561802,0.5714285714285715,0.18092508512875058,0.13420232840684915,0.8463354995042163,0.7989410392800264,0.7453544735908508,11897.45063385981,0.3918073365088769,0.520835081935524,9.319099453017616,6.850094695454759,3.1168001058797037,3.1168001058797037,56,38,56,3,-0.3918073365088769,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_10__seed_2,jina_embeddings_v3,umap,10,2,0.8362170875873186,0.7827180364148476,0.8085836017873844,0.8249400988104578,0.6368465757213716,0.42579229722985024,0.7423737149671323,0.5228468958562805,0.3338401922793937,0.5177444021803067,0.7783830899978208,0.8088095690146194,0.8108736294275176,0.5714285714285715,0.1448094896162288,0.09603175959906679,0.8236349915519552,0.8035055372507663,0.7504052519798279,9983.411630359877,0.3613015723736901,0.5293941805762203,9.319099453017616,6.850094695454759,3.2437362303878197,3.2437362303878197,53,37,53,3,-0.3613015723736901,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_10__seed_3,jina_embeddings_v3,umap,10,3,0.8775716269089991,0.6994266170405392,0.778437080161218,0.8350347080440997,0.6389027329418114,0.447912367682529,0.7343979155714525,0.5335001308864612,0.3738494357852954,0.5219752995797626,0.7470088291113128,0.8081718779973144,0.8109823837486113,0.5714285714285715,0.20183289038137778,0.10274948012502191,0.8526593822620943,0.7730568604901494,0.709440290927887,10466.771253390812,0.4249254163101447,0.511908668663335,9.319099453017616,6.850094695454759,3.033682966467776,3.033682966467776,73,44,73,2,-0.4249254163101447,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_10__seed_4,jina_embeddings_v3,umap,10,4,0.8678762243989314,0.7843275324414043,0.8239894319682959,0.849772217015062,0.6259147055650476,0.41529420710410353,0.7312249547955196,0.5237856955872926,0.35987449810211286,0.4707139161060942,0.7498355046716673,0.7857346647646221,0.8179010783172177,0.5714285714285715,0.16655016438319004,0.1201971893103788,0.8146846567604736,0.8194068836700364,0.7586160898208618,11010.29533496686,0.3482551419468553,0.49693859884352437,9.319099453017616,6.850094695454759,3.208200696912509,3.208200696912509,50,67,50,4,-0.3482551419468553,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_10__seed_42,jina_embeddings_v3,umap,10,42,0.873212689901698,0.7863394024746001,0.8275022495104006,0.8543356138931999,0.6348418458535342,0.4142345851731748,0.7451454761937139,0.5247580248080888,0.3542454843670513,0.4742236859792983,0.7845198279980888,0.798888303224879,0.8257452021233157,0.5714285714285715,0.14155453690887546,0.09886350822985558,0.8437592592166456,0.8230197954714618,0.7379607558250427,11711.803128122527,0.3762982139888681,0.4796922689576996,9.319099453017616,6.850094695454759,3.2154364757122544,3.2154364757122544,53,51,53,3,-0.3762982139888681,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_15__seed_0,jina_embeddings_v3,umap,15,0,0.8957264957264958,0.632531938436777,0.74146571546489,0.8269114436758633,0.62522628048213,0.42521471159240976,0.7252320649269902,0.5252406157957962,0.36003050144629795,0.4903989217385216,0.7730439555799519,0.781190487816788,0.7752652448826493,0.5714285714285715,0.17643911285409433,0.07845157835309581,0.8337223884414983,0.7356165772713562,0.7060216069221497,9671.80246935535,0.4617178550826087,0.5060346849256737,9.319099453017616,6.850094695454759,3.2227854130512124,3.2227854130512124,78,60,78,2,-0.4617178550826087,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_15__seed_1,jina_embeddings_v3,umap,15,1,0.8796640671865626,0.7375515541696006,0.8023637557452397,0.8470229430928121,0.6358472154993092,0.4410536246285604,0.7332440109346836,0.5392413958225245,0.4119502365516033,0.4701570127055175,0.7635301092572203,0.7866157342488274,0.8114016288041149,0.5714285714285715,0.20194558134933047,0.10161123018618046,0.8160684970380464,0.797425410765559,0.7162732481956482,10928.804115497938,0.4277402897865162,0.5192485417888825,9.319099453017616,6.850094695454759,2.9844063361531816,2.9844063361531816,68,31,68,2,-0.4277402897865162,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_15__seed_2,jina_embeddings_v3,umap,15,2,0.8330668372241765,0.7861382154712806,0.8089224717938102,0.8232381754977353,0.6371858558917352,0.43339540455609166,0.739081081559557,0.5261255697843011,0.3457052801937561,0.5210855289184272,0.7728690228690228,0.8069977956005816,0.8050289363400519,0.5714285714285715,0.1657101181509524,0.09756092368611392,0.8135842579332061,0.8038315283756498,0.7707868218421936,11653.571592130746,0.3441358835579225,0.5395352815709159,9.319099453017616,6.850094695454759,2.8530991420910734,2.8530991420910734,49,51,49,4,-0.3441358835579225,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_15__seed_3,jina_embeddings_v3,umap,15,3,0.8426914153132251,0.7307111960567347,0.7827164484672162,0.8176313005110197,0.6454738366627796,0.4398820412357185,0.74826973437631,0.5396778421051787,0.40173483580548536,0.4780292466659516,0.8183375820134565,0.8005966701953613,0.8027161138678506,0.5714285714285715,0.2401365354478741,0.19260473076323012,0.8199396671899142,0.7771852161226819,0.7300522923469543,9925.021453825388,0.38858668427436677,0.5554963254598628,9.319099453017616,6.850094695454759,3.1726320685288805,3.1726320685288805,68,53,68,2,-0.38858668427436677,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_15__seed_4,jina_embeddings_v3,umap,15,4,0.8439490445859873,0.6664319484961272,0.74475858580181,0.8012626690210687,0.6378432627356883,0.4548205829152323,0.7293546026459162,0.546314895958218,0.4369370542667965,0.4727041115636681,0.7683862979777136,0.795049745207474,0.7825537959699058,0.5714285714285715,0.22923395014597797,0.14086889974414923,0.8195435608376329,0.7385932301916588,0.729171872138977,9055.26353511191,0.4303471489183909,0.5503199429083785,9.319099453017616,6.850094695454759,3.0190512031104926,3.0190512031104926,75,43,75,2,-0.4303471489183909,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_15__seed_42,jina_embeddings_v3,umap,15,42,0.8404267523230469,0.7369479931596419,0.7852931718297781,0.8174697047468142,0.6423755196214399,0.44695391921599686,0.7400863198241614,0.5333816603138151,0.36787137969805017,0.5260364587339436,0.7935467393155118,0.8035697057404727,0.7918002628120894,0.5714285714285715,0.15921814588620697,0.14160311147231255,0.8219199558351908,0.7797939244319376,0.7084519863128662,9975.140113948264,0.4572668442240954,0.5432668337690085,9.319099453017616,6.850094695454759,3.1175788195901677,3.1175788195901677,66,26,66,2,-0.4572668442240954,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_30__seed_0,jina_embeddings_v3,umap,30,0,0.8436761863860854,0.7904637360426516,0.816203583484809,0.8324681653494925,0.6238437593022524,0.41662125579070775,0.7274550110580248,0.5165593244154528,0.3228262387544656,0.5104162728269499,0.7526190575566594,0.781182408074982,0.8045900071718862,0.5714285714285715,0.16201289504720748,0.15626041105846666,0.8162437238540826,0.8113251691456844,0.7700024247169495,13196.994998990016,0.3282739209868357,0.4970985260751764,9.319099453017616,6.850094695454759,3.148718856700967,3.148718856700967,41,86,41,6,-0.3282739209868357,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_30__seed_1,jina_embeddings_v3,umap,30,1,0.8490452744085505,0.711196056734735,0.7740310926209766,0.8173599389581262,0.6344347582803483,0.44494992105157416,0.7291771768947355,0.5342351038428661,0.3839872073435707,0.5059126347595776,0.7610416239491491,0.800057482276298,0.7841810299249233,0.5714285714285715,0.18107051916813546,0.10947696011611409,0.8180774146390789,0.7683878209524833,0.7330944538116455,8919.371167051075,0.42657290350818416,0.5790019967982749,9.319099453017616,6.850094695454759,2.9809886548261852,2.9809886548261852,69,40,69,2,-0.42657290350818416,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_30__seed_2,jina_embeddings_v3,umap,30,2,0.8432352003400999,0.7981088421687959,0.8200516795865633,0.8338062509195618,0.6310899196714664,0.41047200684532903,0.741398876084535,0.5194156607511821,0.3330182033885738,0.4879258103020843,0.773080389716297,0.8088426527958388,0.8122438903974327,0.5714285714285715,0.19186955410859088,0.13388040732827564,0.8055776792395717,0.8152497074296152,0.7714676260948181,12029.411571266803,0.33896953957323667,0.5320835109764944,9.319099453017616,6.850094695454759,3.0667009433682475,3.0667009433682475,47,71,47,4,-0.33896953957323667,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_30__seed_3,jina_embeddings_v3,umap,30,3,0.8347773766546329,0.6978171210139825,0.7601775245192044,0.80324679836039,0.6191882942452327,0.4190647532969736,0.7192500647193621,0.5241673756902715,0.3674583838408084,0.4706711227531388,0.7236831190377436,0.7944637345679012,0.7874248338432324,0.5714285714285715,0.19409562655140897,0.1285811937349365,0.8118062838326582,0.7541951046511348,0.684027373790741,10790.131370273117,0.47712304768642927,0.4748279454728673,9.319099453017616,6.850094695454759,3.1019832231171507,3.1019832231171507,70,32,70,2,-0.47712304768642927,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_30__seed_4,jina_embeddings_v3,umap,30,4,0.8773450486820232,0.7432853837642088,0.8047704623427545,0.8467991473561164,0.6329347330848509,0.41438060504422247,0.742211797105165,0.5294963959453082,0.3816005276336449,0.44716068245480006,0.7742582532386126,0.8058902275769745,0.8172701361765016,0.5714285714285715,0.1924194343928203,0.09503093688391705,0.8358392856776228,0.7998639959229845,0.7221246361732483,9890.828082762278,0.416187774152049,0.5594206583976248,9.319099453017616,6.850094695454759,3.237802978119329,3.237802978119329,71,39,71,2,-0.416187774152049,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_30__seed_42,jina_embeddings_v3,umap,30,42,0.8490786097504082,0.7323206920832914,0.7863894139886578,0.8228406085403621,0.6337737129921823,0.45512824148887765,0.7230964487438346,0.5387519235649213,0.40309775224075206,0.5071587307370032,0.733099567805594,0.7852807646356034,0.8025768911055694,0.5714285714285715,0.18914310700820666,0.10150571047870258,0.8156175320999087,0.7809676574187919,0.7269095182418823,9128.303287234123,0.42661644658342823,0.5580813508530547,9.319099453017616,6.850094695454759,3.0467819751107057,3.0467819751107057,68,42,68,2,-0.42661644658342823,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_50__seed_0,jina_embeddings_v3,umap,50,0,0.8183190739808757,0.8178251684941152,0.8180720466894746,0.8182202451641472,0.6421705770017647,0.42865013125224827,0.748930799876523,0.5352597051704809,0.390711309235391,0.4665889532691055,0.7987442444537463,0.8111015685033673,0.8144488151204068,0.5714285714285715,0.17351324089479553,0.12227015861233591,0.8128977155408275,0.8130777789637714,0.7641183733940125,10149.349931482167,0.3495414076982623,0.6254567025375258,9.319099453017616,6.850094695454759,3.1203174233776343,3.1203174233776343,46,63,46,4,-0.3495414076982623,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_50__seed_1,jina_embeddings_v3,umap,50,1,0.8445828144458282,0.6822251282567147,0.7547715764286906,0.8062100282922423,0.618260731478408,0.4050524196560316,0.7248648873895961,0.5263549609927748,0.38917166593895597,0.42093317337310726,0.7422799422799423,0.7897358060997012,0.7960152297501695,0.5714285714285715,0.1817998444631696,0.11960442210353253,0.813841329963301,0.7487711117850815,0.6945552825927734,8765.407092569762,0.46166381779776733,0.5076233404040347,9.319099453017616,6.850094695454759,2.99446198467982,2.99446198467982,75,48,75,2,-0.46166381779776733,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_50__seed_2,jina_embeddings_v3,umap,50,2,0.8551385878863922,0.7541494819434664,0.8014753046824887,0.8328334333133374,0.6339433925949771,0.4446570909812937,0.7285865434018189,0.5323575143007679,0.3759311849199489,0.5133829970426385,0.7403328050713153,0.7983213314893415,0.8042634656180472,0.5714285714285715,0.2267676043494256,0.1508619088097552,0.8309737584994902,0.7963746310848021,0.7332825660705566,8785.603452456735,0.4177446893117878,0.5880696620551374,9.319099453017616,6.850094695454759,2.9066736627330854,2.9066736627330854,72,37,72,2,-0.4177446893117878,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_50__seed_3,jina_embeddings_v3,umap,50,3,0.8302373026951573,0.7777889548335177,0.8031577853952425,0.8191892865467336,0.6289463629766117,0.4125327715205832,0.7371531587046259,0.5189526203748366,0.3318647745134938,0.4932007685276726,0.7654642531579633,0.803725881570193,0.8079939286617759,0.5714285714285715,0.1880882002660218,0.10502856282952994,0.8171034467117211,0.7979334004152463,0.7518935799598694,10261.449845910132,0.3756279908739797,0.5606054375474976,9.319099453017616,6.850094695454759,3.0293742712799197,3.0293742712799197,53,46,53,3,-0.3756279908739797,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_50__seed_4,jina_embeddings_v3,umap,50,4,0.8391283638961657,0.7088824061965597,0.76852609193522,0.8093859830473433,0.6276758248695548,0.43958805399247247,0.721719710308096,0.5348046782679344,0.3991463294627042,0.4800297785222408,0.7442115473830712,0.7869270782216116,0.7843116441991296,0.5714285714285715,0.2433452957095851,0.18468891837897078,0.8199476834915173,0.7627179515303831,0.7331187129020691,10200.027195276607,0.4046088257812048,0.5195197605017867,9.319099453017616,6.850094695454759,2.9063410968254706,2.9063410968254706,68,40,68,2,-0.4046088257812048,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_50__seed_42,jina_embeddings_v3,umap,50,42,0.8918344379142178,0.7174328538376421,0.7951834095216858,0.8504853442724606,0.6411346624283707,0.4435509989108616,0.7399264941871254,0.5457402974038635,0.4379943367654261,0.4491076610562971,0.7728942164103806,0.8081059121540888,0.8072772767554606,0.5714285714285715,0.2966727698146288,0.1771036924555907,0.8444428800771239,0.790183469658248,0.7128836512565613,9722.580709308879,0.43621581324097036,0.5024817076885816,9.319099453017616,6.850094695454759,3.0968436007090925,3.0968436007090925,75,42,75,2,-0.43621581324097036,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_5__seed_0,jina_embeddings_v3,umap,5,0,0.8638798323241733,0.7463031888140026,0.8007987479086838,0.8374912514392793,0.6282241081271563,0.43108407179817826,0.7267941262916454,0.5314245359221957,0.38609438725966216,0.47607375633669435,0.766114340244643,0.7658775268126329,0.8037560666807344,0.5714285714285715,0.20469309134088418,0.0817237698911766,0.8237385103476662,0.795738180022289,0.7537384629249573,12834.186749985382,0.3446596526991103,0.5866315182337154,9.319099453017616,6.850094695454759,2.7632039975121954,2.7632039975121954,58,41,58,3,-0.3446596526991103,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_5__seed_1,jina_embeddings_v3,umap,5,1,0.8575811209439528,0.7311135700633739,0.7893136403127714,0.8289044501722134,0.6255227033066905,0.43707744507349705,0.7197453324232872,0.5242866613403789,0.347364161849711,0.5267907282972831,0.7602563543619478,0.7580382278856127,0.7892581760170168,0.5714285714285715,0.14152672443176667,0.10411257561176383,0.8319348923829755,0.7840002759259624,0.7470276951789856,11045.136336621126,0.3806598772259201,0.5479062396621219,9.319099453017616,6.850094695454759,2.8437843902775177,2.8437843902775177,60,29,60,3,-0.3806598772259201,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_5__seed_2,jina_embeddings_v3,umap,5,2,0.8633858267716535,0.6618046474197767,0.7492739593417231,0.8138096533979863,0.6335874927524985,0.43467980431516423,0.7330413369711656,0.5284419300638883,0.36101725485480674,0.5083423537755217,0.7729921459336205,0.7977451647390417,0.7899994657834286,0.5714285714285715,0.16697754420968045,0.12609375172717174,0.8489210010751423,0.7433205066711447,0.7086586952209473,9583.267497738389,0.42958451479990994,0.46638516064737606,9.319099453017616,6.850094695454759,2.782166160296428,2.782166160296428,76,42,76,2,-0.42958451479990994,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_5__seed_3,jina_embeddings_v3,umap,5,3,0.8745152008007007,0.7031485766019515,0.7795249247239879,0.8338701596163482,0.6296522979893678,0.41563546112927596,0.7366607164194138,0.5292470695260546,0.3829092760861162,0.4483616461724358,0.7803354159815851,0.7878350416245609,0.8070438366429374,0.5714285714285715,0.18660522134758764,0.14420020941925163,0.8469021902174274,0.77414426187744,0.728367269039154,13012.33662630676,0.4031402326169561,0.5449697935623646,9.319099453017616,6.850094695454759,2.889051266409261,2.889051266409261,70,34,70,2,-0.4031402326169561,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_5__seed_4,jina_embeddings_v3,umap,5,4,0.8622184752499097,0.7201488783824564,0.7848059636044726,0.8294904178156791,0.6217050278057197,0.43212877340519557,0.7164931550059818,0.5264957181010552,0.36704006517501236,0.49721748163537877,0.7539202803328953,0.754090208364414,0.7865335598980459,0.5714285714285715,0.15142888736010782,0.06410869389971062,0.8312376188683817,0.7794404304415061,0.7365179061889648,14325.337476625038,0.39918315659876813,0.5094905698716587,9.319099453017616,6.850094695454759,2.8868128082892994,2.8868128082892994,57,48,57,3,-0.39918315659876813,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v3__umap_5__seed_42,jina_embeddings_v3,umap,5,42,0.9035610576188293,0.5947087818126949,0.7173016258189759,0.8185417993520341,0.628911437311584,0.4466971073838091,0.7200186022754715,0.5347194145211327,0.3917228154649331,0.5016713993026851,0.7570250646100832,0.7817989824325622,0.7698217906306692,0.5714285714285715,0.21648281096533725,0.12038881927278808,0.8200530650251798,0.7111735622476926,0.7278109788894653,11640.110992689592,0.4321512067508958,0.4859560065503995,9.319099453017616,6.850094695454759,2.6280889000158276,2.6280889000158276,84,68,84,2,-0.4321512067508958,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__raw_1024,jina_embeddings_v5_text_small_matching,raw,1024,raw,0.7752115252686943,0.3410119706266975,0.4736621489450887,0.617868989902672,0.4804050459400928,0.33768412607235015,0.5517655058739642,0.48262605810102427,0.3674690131617494,0.3078992389829509,0.5420154843582804,0.5363533887558123,0.5572645789531924,0.5714285714285715,0.051942929254912784,0.08770697436070321,0.648394728522416,0.4649242761967981,0.1972806751728058,10.399684946537997,1.4176670366326405,0.036719574096512685,12.321332694079228,,,8.34827170292659,55,410,55,2,-1.4176670366326405,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_10__seed_0,jina_embeddings_v5_text_small_matching,umap,10,0,0.9214780600461894,0.642188914596117,0.7568913391428063,0.8477412158393752,0.5407999368613315,0.3134149849976654,0.6544924127931646,0.492605856104145,0.3675716786956418,0.259258291299689,0.5954054054054054,0.7054168372219948,0.7457188371166866,0.5714285714285715,0.11389963865853799,0.12221486359037663,0.7865518857037901,0.7514346253513617,0.6758661866188049,5832.179658111551,0.46086072674462936,0.42927832041645897,12.321332694079228,8.34827170292659,2.9009362929651537,2.9009362929651537,74,77,74,2,-0.46086072674462936,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_10__seed_1,jina_embeddings_v5_text_small_matching,umap,10,1,0.8794687327061428,0.7993159641887134,0.8374789207419899,0.8621774701069856,0.6218639327854818,0.37457717383000977,0.7455073122632178,0.5216000230678419,0.3799633436097104,0.36919100405030914,0.7800192928742188,0.7952527631817359,0.8353286215683446,0.5714285714285715,0.10818751788192196,0.10582706818216922,0.8218260919011602,0.8332346677663355,0.7176133990287781,6332.480352424284,0.39923574973691867,0.46807209460433863,12.321332694079228,8.34827170292659,3.2501748863986886,3.2501748863986886,47,77,47,4,-0.39923574973691867,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_10__seed_2,jina_embeddings_v5_text_small_matching,umap,10,2,0.8694437697352441,0.7201488783824564,0.7877854195323246,0.8348298621638641,0.5893775706366154,0.36327735469549444,0.702427678607176,0.5142378336814426,0.3881070439929594,0.33844766539802945,0.7121310411936427,0.7414378577665663,0.7847132440399235,0.5714285714285715,0.11629129006855302,0.11990522104806323,0.7710672025481067,0.7825188220979001,0.6975789070129395,6015.473886654418,0.4475476108339398,0.5214040017285778,12.321332694079228,8.34827170292659,3.0353582256951737,3.0353582256951737,57,70,57,3,-0.4475476108339398,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_10__seed_3,jina_embeddings_v5_text_small_matching,umap,10,3,0.9066379528756017,0.719947691379137,0.8025791982057752,0.86193607437917,0.5955400505681827,0.35483702701321773,0.7158915623456652,0.5147420528888074,0.3899066712754926,0.3197673827509429,0.709221501390176,0.7684980950471226,0.8144180815167906,0.5714285714285715,0.11225141605649444,0.11086971495202456,0.7825207712472249,0.7977952398872374,0.705455482006073,5576.225309945274,0.44618208762857925,0.4320883504174945,12.321332694079228,8.34827170292659,3.035682219212408,3.035682219212408,59,67,59,3,-0.44618208762857925,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_10__seed_4,jina_embeddings_v5_text_small_matching,umap,10,4,0.8564992115341293,0.7649129866210643,0.8081194537435571,0.8364684399269576,0.6144208693598217,0.40578416004908013,0.7187392240151924,0.5235087885245453,0.3795703760074718,0.4319979440906885,0.7128513277767009,0.773387021256672,0.8172899755988249,0.5714285714285715,0.12449918330888694,0.14743311734998926,0.8176615486916808,0.8031556622695657,0.7060398459434509,5065.386444674664,0.40628931069558766,0.4484197181197205,12.321332694079228,8.34827170292659,3.0094288540702183,3.0094288540702183,54,65,54,3,-0.40628931069558766,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_10__seed_42,jina_embeddings_v5_text_small_matching,umap,10,42,0.8766586629596866,0.6978171210139825,0.7770807662148539,0.8339143605895223,0.5985468068910429,0.36219870702550827,0.7167208568238103,0.5091390195497132,0.34946161538640436,0.3749357986646122,0.7628102650399663,0.7459048361934477,0.7867397546332551,0.5714285714285715,0.10895984094284901,0.10092836622629003,0.797873963553255,0.7716715075669954,0.6991267800331116,5013.703742471091,0.45375652886358414,0.4307394463494797,12.321332694079228,8.34827170292659,3.168336990203154,3.168336990203154,60,85,60,3,-0.45375652886358414,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_15__seed_0,jina_embeddings_v5_text_small_matching,umap,15,0,0.8929020891014346,0.7137108942762298,0.7933135796947505,0.8502097064110246,0.5909633316330889,0.3756820503186099,0.6986039722903284,0.5203144889937882,0.41159234394582156,0.3397717566913982,0.6705591735908376,0.7554953327311051,0.7969328114107995,0.5714285714285715,0.14449438638904902,0.1494754083437331,0.7998723041080642,0.7882863121963735,0.7059194445610046,5167.618243865986,0.4327018286578164,0.4771989346736985,12.321332694079228,8.34827170292659,2.977022926984622,2.977022926984622,59,67,59,3,-0.4327018286578164,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_15__seed_1,jina_embeddings_v5_text_small_matching,umap,15,1,0.908717667989599,0.6679408510210241,0.7699443413729128,0.8476090786080829,0.5993350862711622,0.4155639456002983,0.691220656606594,0.5231693111664135,0.3886788370663338,0.4424490541342627,0.6975385574076959,0.7175263554216867,0.7783891421684221,0.5714285714285715,0.12902310376599044,0.1583944218924502,0.7981175337034404,0.764614025458972,0.6957448124885559,4260.157383143476,0.4950626550925592,0.49884727866475026,12.321332694079228,8.34827170292659,3.131067657930654,3.131067657930654,79,69,79,2,-0.4950626550925592,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_15__seed_2,jina_embeddings_v5_text_small_matching,umap,15,2,0.8453019351830263,0.7294034805351575,0.7830876397213673,0.81926649040743,0.6054348017117325,0.37885720135303835,0.7187236018910794,0.5228014680141345,0.4035175781845814,0.3541968245214953,0.7277153406094048,0.7859467738847407,0.7898037216416008,0.5714285714285715,0.11357941332954351,0.15254443206945034,0.7972505564517576,0.7775806654057216,0.7277313470840454,4266.867220345531,0.4105212090142516,0.5210965364201148,12.321332694079228,8.34827170292659,3.2437424223226974,3.2437424223226974,54,77,54,3,-0.4105212090142516,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_15__seed_3,jina_embeddings_v5_text_small_matching,umap,15,3,0.8789473684210526,0.7055628206417865,0.7827688187043134,0.8377726284608585,0.5867824428575199,0.3497259764551676,0.7053106760586961,0.5111053702766631,0.3841213693353771,0.31533058357495813,0.7085452896407587,0.7441929133858267,0.7970759297796276,0.5714285714285715,0.1261950460612876,0.14957746080734538,0.7783036319916196,0.7774722222430669,0.7020924091339111,4804.210417770042,0.45965708639537695,0.46492073647398247,12.321332694079228,8.34827170292659,2.974138266753781,2.974138266753781,61,79,61,3,-0.45965708639537695,jina
best_by_f0.5,f0.5-score,max,hdbscan,agglomerative_medoid_average_cosine,jina_embeddings_v5_text_small_matching__umap_15__seed_4,jina_embeddings_v5_text_small_matching,umap,15,4,0.8952198852772466,0.7064681621567247,0.7897222534577759,0.8498100239587618,0.5854269376068357,0.34336339276316485,0.7064587100286711,0.5086586889662037,0.37786111801815425,0.3088656675081754,0.6882934872217642,0.7617614605276357,0.8043513209367129,0.5714285714285715,0.07658988936036132,0.08940071353422174,0.7841089843943111,0.7846448469943728,0.6795493364334106,5291.28946136183,0.46550864929182073,0.46097028988818933,12.321332694079228,8.34827170292659,3.056034637202997,3.056034637202997,59,62,59,3,-0.46550864929182073,jina
